GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006
1400000US01003011201,01003011201,"Census Tract 112.01, Baldwin County, Alabama",2285,2236,2236,0,49,0
1400000US01003011202,01003011202,"Census Tract 112.02, Baldwin County, Alabama",2848,2604,2604,0,244,0
1400000US01003011300,01003011300,"Census Tract 113, Baldwin County, Alabama",2431,271,271,0,2160,0
1400000US01003011401,01003011401,"Census Tract 114.01, Baldwin County, Alabama",5088,742,0,742,4346,0
1400000US01003011403,01003011403,"Census Tract 114.03, Baldwin County, Alabama",5726,3898,0,3898,1828,0
1400000US01003011405,01003011405,"Census Tract 114.05, Baldwin County, Alabama",7970,6255,6255,0,1715,0
1400000US01003011406,01003011406,"Census Tract 114.06, Baldwin County, Alabama",6806,3267,1207,2060,3539,0
1400000US01003011407,01003011407,"Census Tract 114.07, Baldwin County, Alabama",7060,5923,0,5923,1137,0
1400000US01003011408,01003011408,"Census Tract 114.08, Baldwin County, Alabama",2497,0,0,0,2497,0
1400000US01003011501,01003011501,"Census Tract 115.01, Baldwin County, Alabama",2519,1809,0,1809,710,0
1400000US01003011502,01003011502,"Census Tract 115.02, Baldwin County, Alabama",5201,4811,0,4811,390,0
1400000US01003011601,01003011601,"Census Tract 116.01, Baldwin County, Alabama",3161,21,0,21,3140,0
1400000US01003011602,01003011602,"Census Tract 116.02, Baldwin County, Alabama",3242,1604,1604,0,1638,0
1400000US01003990000,01003990000,"Census Tract 9900, Baldwin County, Alabama",0,0,0,0,0,0
1400000US01005950100,01005950100,"Census Tract 9501, Barbour County, Alabama",1627,545,0,545,1082,0
1400000US01005950200,01005950200,"Census Tract 9502, Barbour County, Alabama",1294,0,0,0,1294,0
1400000US01005950300,01005950300,"Census Tract 9503, Barbour County, Alabama",832,0,0,0,832,0
1400000US01005950400,01005950400,"Census Tract 9504, Barbour County, Alabama",1477,0,0,0,1477,0
1400000US01005950500,01005950500,"Census Tract 9505, Barbour County, Alabama",1977,187,0,187,1790,0
1400000US01005950600,01005950600,"Census Tract 9506, Barbour County, Alabama",939,359,0,359,580,0
1400000US01005950700,01005950700,"Census Tract 9507, Barbour County, Alabama",722,532,0,532,190,0
1400000US01005950800,01005950800,"Census Tract 9508, Barbour County, Alabama",1008(r15034),657,0,657,351,0
1400000US01005950900,01005950900,"Census Tract 9509, Barbour County, Alabama",1953,1713,0,1713,240,0
1400000US01007010001,01007010001,"Census Tract 100.01, Bibb County, Alabama",1164,0,0,0,1164,0
1400000US01007010002,01007010002,"Census Tract 100.02, Bibb County, Alabama",2481,649,0,649,1832,0
1400000US01007010003,01007010003,"Census Tract 100.03, Bibb County, Alabama",2378,260,0,260,2118,0
1400000US01007010004,01007010004,"Census Tract 100.04, Bibb County, Alabama",2958,1240,0,1240,1718,0
1400000US01009050101,01009050101,"Census Tract 501.01, Blount County, Alabama",3231,998,0,998,2233,0
1400000US01009050102,01009050102,"Census Tract 501.02, Blount County, Alabama",3040,1227,0,1227,1813,0
1400000US01009050200,01009050200,"Census Tract 502, Blount County, Alabama",1498,0,0,0,1498,0
1400000US01009050300,01009050300,"Census Tract 503, Blount County, Alabama",2251,0,0,0,2251,0
1400000US01009050400,01009050400,"Census Tract 504, Blount County, Alabama",1978,0,0,0,1978,0
1400000US01009050500,01009050500,"Census Tract 505, Blount County, Alabama",3157,0,0,0,3157,0
1400000US01009050601,01009050601,"Census Tract 506.01, Blount County, Alabama",1549,0,0,0,1549,0
1400000US01009050602,01009050602,"Census Tract 506.02, Blount County, Alabama",3613,0,0,0,3613,0
1400000US01009050700,01009050700,"Census Tract 507, Blount County, Alabama",3570,162,162,0,3408,0
1400000US01011952100,01011952100,"Census Tract 9521, Bullock County, Alabama",792,0,0,0,792,0
1400000US01011952200,01011952200,"Census Tract 9522, Bullock County, Alabama",2466,1571,0,1571,895,0
1400000US01011952500,01011952500,"Census Tract 9525, Bullock County, Alabama",1235,0,0,0,1235,0
1400000US01013952700,01013952700,"Census Tract 9527, Butler County, Alabama",1122,414,0,414,708,0
1400000US01013952800,01013952800,"Census Tract 9528, Butler County, Alabama",682,682,0,682,0,0
1400000US01013952900,01013952900,"Census Tract 9529, Butler County, Alabama",956,277,0,277,679,0
1400000US01013953000,01013953000,"Census Tract 9530, Butler County, Alabama",806,0,0,0,806,0
1400000US01013953100,01013953100,"Census Tract 9531, Butler County, Alabama",1366,914,0,914,452,0
1400000US01013953200,01013953200,"Census Tract 9532, Butler County, Alabama",2006,481,0,481,1525,0
1400000US01013953300,01013953300,"Census Tract 9533, Butler County, Alabama",904,0,0,0,904,0
1400000US01013953400,01013953400,"Census Tract 9534, Butler County, Alabama",1390,0,0,0,1390,0
1400000US01013953500,01013953500,"Census Tract 9535, Butler County, Alabama",732,0,0,0,732,0
1400000US01015000200,01015000200,"Census Tract 2, Calhoun County, Alabama",1627,1627,1627,0,0,0
1400000US01015000300,01015000300,"Census Tract 3, Calhoun County, Alabama",1545,1545,1545,0,0,0
1400000US01015000400,01015000400,"Census Tract 4, Calhoun County, Alabama",1359,1124,1124,0,235,0
1400000US01015000500,01015000500,"Census Tract 5, Calhoun County, Alabama",1030,1030,1030,0,0,0
1400000US01015000600,01015000600,"Census Tract 6, Calhoun County, Alabama",890,890,890,0,0,0
1400000US01015000700,01015000700,"Census Tract 7, Calhoun County, Alabama",1376,1092,1092,0,284,0
1400000US01015000800,01015000800,"Census Tract 8, Calhoun County, Alabama",697,697,697,0,0,0
1400000US01015000900,01015000900,"Census Tract 9, Calhoun County, Alabama",1789,1526,1526,0,263,0
1400000US01015001000,01015001000,"Census Tract 10, Calhoun County, Alabama",2769,2678,2678,0,91,0
1400000US01015001100,01015001100,"Census Tract 11, Calhoun County, Alabama",2890,2675,2675,0,215,0
1400000US01015001201,01015001201,"Census Tract 12.01, Calhoun County, Alabama",1486,1486,1486,0,0,0
1400000US01015001202,01015001202,"Census Tract 12.02, Calhoun County, Alabama",1724,1644,1644,0,80,0
1400000US01015001300,01015001300,"Census Tract 13, Calhoun County, Alabama",1015,1015,1015,0,0,0
1400000US01015001400,01015001400,"Census Tract 14, Calhoun County, Alabama",1612,902,902,0,710,0
1400000US01015001500,01015001500,"Census Tract 15, Calhoun County, Alabama",2247,1450,1450,0,797,0
1400000US01015001600,01015001600,"Census Tract 16, Calhoun County, Alabama",1684,1445,1445,0,239,0
1400000US01015001700,01015001700,"Census Tract 17, Calhoun County, Alabama",2710,2647,2647,0,63,0
1400000US01015001800,01015001800,"Census Tract 18, Calhoun County, Alabama",3063,2267,2267,0,796,0
1400000US01015002000,01015002000,"Census Tract 20, Calhoun County, Alabama",3067,537,537,0,2530,0
1400000US01015002101,01015002101,"Census Tract 21.01, Calhoun County, Alabama",1497,1326,1326,0,171,0
1400000US01015002102,01015002102,"Census Tract 21.02, Calhoun County, Alabama",1558,1395,1395,0,163,0
1400000US01015002103,01015002103,"Census Tract 21.03, Calhoun County, Alabama",3168,2717,2717,0,451,0
1400000US01015002200,01015002200,"Census Tract 22, Calhoun County, Alabama",1732,954,0,954,778,0
1400000US01015002300,01015002300,"Census Tract 23, Calhoun County, Alabama",1843,896,0,896,947,0
1400000US01015002400,01015002400,"Census Tract 24, Calhoun County, Alabama",1894,0,0,0,1894,0
1400000US01015002501,01015002501,"Census Tract 25.01, Calhoun County, Alabama",2866,463,463,0,2403,0
1400000US01015002502,01015002502,"Census Tract 25.02, Calhoun County, Alabama",2007,0,0,0,2007,0
1400000US01015002600,01015002600,"Census Tract 26, Calhoun County, Alabama",2137,15,15,0,2122,0
1400000US01015981901,01015981901,"Census Tract 9819.01, Calhoun County, Alabama",5,0,0,0,5,0
1400000US01015981902,01015981902,"Census Tract 9819.02, Calhoun County, Alabama",2,0,0,0,2,0
1400000US01015981903,01015981903,"Census Tract 9819.03, Calhoun County, Alabama",0,0,0,0,0,0
1400000US01017953800,01017953800,"Census Tract 9538, Chambers County, Alabama",1903,0,0,0,1903,0
1400000US01017953900,01017953900,"Census Tract 9539, Chambers County, Alabama",1469,984,0,984,485,0
1400000US01017954000,01017954000,"Census Tract 9540, Chambers County, Alabama",3151,0,0,0,3151,0
1400000US01017954200,01017954200,"Census Tract 9542, Chambers County, Alabama",1467,423,0,423,1044,0
1400000US01017954300,01017954300,"Census Tract 9543, Chambers County, Alabama",2755,1967,0,1967,788,0
1400000US01017954400,01017954400,"Census Tract 9544, Chambers County, Alabama",560,560,0,560,0,0
1400000US01017954500,01017954500,"Census Tract 9545, Chambers County, Alabama",1936,1936,0,1936,0,0
1400000US01017954600,01017954600,"Census Tract 9546, Chambers County, Alabama",1629,1629,0,1629,0,0
1400000US01017954700,01017954700,"Census Tract 9547, Chambers County, Alabama",2134,1518,0,1518,616,0
1400000US01019955701,01019955701,"Census Tract 9557.01, Cherokee County, Alabama",2482,322,0,322,2160,0
1400000US01019955702,01019955702,"Census Tract 9557.02, Cherokee County, Alabama",2325,0,0,0,2325,0
1400000US01019955800,01019955800,"Census Tract 9558, Cherokee County, Alabama",3512,269,0,269,3243,0
1400000US01019955900,01019955900,"Census Tract 9559, Cherokee County, Alabama",2070,290,0,290,1780,0
1400000US01019956000,01019956000,"Census Tract 9560, Cherokee County, Alabama",2421,1063,0,1063,1358,0
1400000US01019956100,01019956100,"Census Tract 9561, Cherokee County, Alabama",3457,0,0,0,3457,0
1400000US01021060101,01021060101,"Census Tract 601.01, Chilton County, Alabama",2215,938,0,938,1277,0
1400000US01021060102,01021060102,"Census Tract 601.02, Chilton County, Alabama",2781,1560,0,1560,1221,0
1400000US01021060200,01021060200,"Census Tract 602, Chilton County, Alabama",1402,0,0,0,1402,0
1400000US01021060300,01021060300,"Census Tract 603, Chilton County, Alabama",1969,0,0,0,1969,0
1400000US01021060401,01021060401,"Census Tract 604.01, Chilton County, Alabama",2242,41,0,41,2201,0
1400000US01021060402,01021060402,"Census Tract 604.02, Chilton County, Alabama",3625,0,0,0,3625,0
1400000US01021060500,01021060500,"Census Tract 605, Chilton County, Alabama",1374,0,0,0,1374,0
1400000US01021060600,01021060600,"Census Tract 606, Chilton County, Alabama",1364,0,0,0,1364,0
1400000US01021060700,01021060700,"Census Tract 607, Chilton County, Alabama",2306,0,0,0,2306,0
1400000US01023956700,01023956700,"Census Tract 9567, Choctaw County, Alabama",1841,0,0,0,1841,0
1400000US01023956800,01023956800,"Census Tract 9568, Choctaw County, Alabama",2318,0,0,0,2318,0
1400000US01023956900,01023956900,"Census Tract 9569, Choctaw County, Alabama",1897,0,0,0,1897,0
1400000US01023957000,01023957000,"Census Tract 9570, Choctaw County, Alabama",1213,0,0,0,1213,0
1400000US01025957500,01025957500,"Census Tract 9575, Clarke County, Alabama",872,0,0,0,872,0
1400000US01025957601,01025957601,"Census Tract 9576.01, Clarke County, Alabama",495,0,0,0,495,0
1400000US01025957602,01025957602,"Census Tract 9576.02, Clarke County, Alabama",2560,1549,0,1549,1011,0
1400000US01025957700,01025957700,"Census Tract 9577, Clarke County, Alabama",924,0,0,0,924,0
1400000US01025957800,01025957800,"Census Tract 9578, Clarke County, Alabama",2699,0,0,0,2699,0
1400000US01025957901,01025957901,"Census Tract 9579.01, Clarke County, Alabama",1650,110,0,110,1540,0
1400000US01025957902,01025957902,"Census Tract 9579.02, Clarke County, Alabama",1973,1278,0,1278,695,0
1400000US01025958001,01025958001,"Census Tract 9580.01, Clarke County, Alabama",578,0,0,0,578,0
1400000US01025958002,01025958002,"Census Tract 9580.02, Clarke County, Alabama",887,0,0,0,887,0
1400000US01027958900,01027958900,"Census Tract 9589, Clay County, Alabama",2631,0,0,0,2631,0
1400000US01027959000,01027959000,"Census Tract 9590, Clay County, Alabama",1555,0,0,0,1555,0
1400000US01027959100,01027959100,"Census Tract 9591, Clay County, Alabama",1438,0,0,0,1438,0
1400000US01027959200,01027959200,"Census Tract 9592, Clay County, Alabama",1152,0,0,0,1152,0
1400000US01029959500,01029959500,"Census Tract 9595, Cleburne County, Alabama",1250,0,0,0,1250,0
1400000US01029959600,01029959600,"Census Tract 9596, Cleburne County, Alabama",1855,0,0,0,1855,0
1400000US01029959700,01029959700,"Census Tract 9597, Cleburne County, Alabama",1554,0,0,0,1554,0
1400000US01029959800,01029959800,"Census Tract 9598, Cleburne County, Alabama",2059,0,0,0,2059,0
1400000US01031010100,01031010100,"Census Tract 101, Coffee County, Alabama",986,0,0,0,986,0
1400000US01031010200,01031010200,"Census Tract 102, Coffee County, Alabama",888,0,0,0,888,0
1400000US01031010300,01031010300,"Census Tract 103, Coffee County, Alabama",1891,69,0,69,1822,0
1400000US01031010400,01031010400,"Census Tract 104, Coffee County, Alabama",1008,0,0,0,1008,0
1400000US01031010500,01031010500,"Census Tract 105, Coffee County, Alabama",2093,0,0,0,2093,0
1400000US01031010600,01031010600,"Census Tract 106, Coffee County, Alabama",733,0,0,0,733,0
1400000US01031010700,01031010700,"Census Tract 107, Coffee County, Alabama",1037,0,0,0,1037,0
1400000US01031010800,01031010800,"Census Tract 108, Coffee County, Alabama",1254,152,0,152,1102,0
1400000US01031010900,01031010900,"Census Tract 109, Coffee County, Alabama",1033,758,0,758,275,0
1400000US01031011000,01031011000,"Census Tract 110, Coffee County, Alabama",1493,1055,0,1055,438,0
1400000US01031011100,01031011100,"Census Tract 111, Coffee County, Alabama",925,925,0,925,0,0
1400000US01031011201,01031011201,"Census Tract 112.01, Coffee County, Alabama",3186,2928,0,2928,258,0
1400000US01031011202,01031011202,"Census Tract 112.02, Coffee County, Alabama",3911,3904,0,3904,7,0
1400000US01031011300,01031011300,"Census Tract 113, Coffee County, Alabama",1892,1764,0,1764,128,0
1400000US01033020100,01033020100,"Census Tract 201, Colbert County, Alabama",1841,1841,1841,0,0,0
1400000US01033020200,01033020200,"Census Tract 202, Colbert County, Alabama",1084,1084,1084,0,0,0
1400000US01033020300,01033020300,"Census Tract 203, Colbert County, Alabama",1048,1048,1048,0,0,0
1400000US01033020400,01033020400,"Census Tract 204, Colbert County, Alabama",673,673,673,0,0,0
1400000US01033020500,01033020500,"Census Tract 205, Colbert County, Alabama",2332,1994,1994,0,338,0
1400000US01033020600,01033020600,"Census Tract 206, Colbert County, Alabama",2159,2158,2158,0,1,0
1400000US01033020701,01033020701,"Census Tract 207.01, Colbert County, Alabama",2588,1369,1369,0,1219,0
1400000US01033020703,01033020703,"Census Tract 207.03, Colbert County, Alabama",2309,2135,2135,0,174,0
1400000US01033020704,01033020704,"Census Tract 207.04, Colbert County, Alabama",1939,1939,1939,0,0,0
1400000US01033020801,01033020801,"Census Tract 208.01, Colbert County, Alabama",2147,0,0,0,2147,0
1400000US01033020802,01033020802,"Census Tract 208.02, Colbert County, Alabama",1768,0,0,0,1768,0
1400000US01033020901,01033020901,"Census Tract 209.01, Colbert County, Alabama",1919,218,13,205,1701,0
1400000US01033020902,01033020902,"Census Tract 209.02, Colbert County, Alabama",1802,0,0,0,1802,0
1400000US01033021000,01033021000,"Census Tract 210, Colbert County, Alabama",2149,0,0,0,2149,0
1400000US01035960200,01035960200,"Census Tract 9602, Conecuh County, Alabama",1074,0,0,0,1074,0
1400000US01035960300,01035960300,"Census Tract 9603, Conecuh County, Alabama",915,0,0,0,915,0
1400000US01035960400,01035960400,"Census Tract 9604, Conecuh County, Alabama",1708,0,0,0,1708,0
1400000US01035960500,01035960500,"Census Tract 9605, Conecuh County, Alabama",887,334,0,334,553,0
1400000US01035960600,01035960600,"Census Tract 9606, Conecuh County, Alabama",2509,879,0,879,1630,0
1400000US01037961000,01037961000,"Census Tract 9610, Coosa County, Alabama",1881,0,0,0,1881,0
1400000US01037961100,01037961100,"Census Tract 9611, Coosa County, Alabama",2119,0,0,0,2119,0
1400000US01037961200,01037961200,"Census Tract 9612, Coosa County, Alabama",2478,0,0,0,2478,0
1400000US01039961600,01039961600,"Census Tract 9616, Covington County, Alabama",2359,0,0,0,2359,0
1400000US01039961700,01039961700,"Census Tract 9617, Covington County, Alabama",2052,0,0,0,2052,0
1400000US01039961800,01039961800,"Census Tract 9618, Covington County, Alabama",1499,657,0,657,842,0
1400000US01039961900,01039961900,"Census Tract 9619, Covington County, Alabama",999,438,0,438,561,0
1400000US01039962000,01039962000,"Census Tract 9620, Covington County, Alabama",1991,1428,0,1428,563,0
1400000US01039962100,01039962100,"Census Tract 9621, Covington County, Alabama",932,664,0,664,268,0
1400000US01039962300,01039962300,"Census Tract 9623, Covington County, Alabama",1487,0,0,0,1487,0
1400000US01039962400,01039962400,"Census Tract 9624, Covington County, Alabama",1526,631,0,631,895,0
1400000US01039962500,01039962500,"Census Tract 9625, Covington County, Alabama",694,583,0,583,111,0
1400000US01039962600,01039962600,"Census Tract 9626, Covington County, Alabama",711,427,0,427,284,0
1400000US01039962700,01039962700,"Census Tract 9627, Covington County, Alabama",817,711,0,711,106,0
1400000US01039962800,01039962800,"Census Tract 9628, Covington County, Alabama",834,0,0,0,834,0
1400000US01039962900,01039962900,"Census Tract 9629, Covington County, Alabama",927,0,0,0,927,0
1400000US01039963000,01039963000,"Census Tract 9630, Covington County, Alabama",2001,0,0,0,2001,0
1400000US01041963400,01041963400,"Census Tract 9634, Crenshaw County, Alabama",965,0,0,0,965,0
1400000US01041963500,01041963500,"Census Tract 9635, Crenshaw County, Alabama",903,0,0,0,903,0
1400000US01041963600,01041963600,"Census Tract 9636, Crenshaw County, Alabama",1538,0,0,0,1538,0
1400000US01041963700,01041963700,"Census Tract 9637, Crenshaw County, Alabama",1754,0,0,0,1754,0
1400000US01041963800,01041963800,"Census Tract 9638, Crenshaw County, Alabama",892,0,0,0,892,0
1400000US01041963900,01041963900,"Census Tract 9639, Crenshaw County, Alabama",683,0,0,0,683,0
1400000US01043964100,01043964100,"Census Tract 9641, Cullman County, Alabama",2500,106,0,106,2394,0
1400000US01043964200,01043964200,"Census Tract 9642, Cullman County, Alabama",3096,0,0,0,3096,0
1400000US01043964300,01043964300,"Census Tract 9643, Cullman County, Alabama",2146,352,0,352,1794,0
1400000US01043964400,01043964400,"Census Tract 9644, Cullman County, Alabama",1775,22,0,22,1753,0
1400000US01043964500,01043964500,"Census Tract 9645, Cullman County, Alabama",1891,0,0,0,1891,0
1400000US01043964600,01043964600,"Census Tract 9646, Cullman County, Alabama",1672,0,0,0,1672,0
1400000US01043964700,01043964700,"Census Tract 9647, Cullman County, Alabama",1983,601,0,601,1382,0
1400000US01043964800,01043964800,"Census Tract 9648, Cullman County, Alabama",2093,2062,0,2062,31,0
1400000US01043964900,01043964900,"Census Tract 9649, Cullman County, Alabama",3000,2596,0,2596,404,0
1400000US01043965000,01043965000,"Census Tract 9650, Cullman County, Alabama",2903,2692,0,2692,211,0
1400000US01043965100,01043965100,"Census Tract 9651, Cullman County, Alabama",1500,189,0,189,1311,0
1400000US01043965200,01043965200,"Census Tract 9652, Cullman County, Alabama",1001,0,0,0,1001,0
1400000US01043965300,01043965300,"Census Tract 9653, Cullman County, Alabama",1962,0,0,0,1962,0
1400000US01043965401,01043965401,"Census Tract 9654.01, Cullman County, Alabama",1480,744,0,744,736,0
1400000US01043965402,01043965402,"Census Tract 9654.02, Cullman County, Alabama",1912,625,0,625,1287,0
1400000US01043965500,01043965500,"Census Tract 9655, Cullman County, Alabama",2901,0,0,0,2901,0
1400000US01043965600,01043965600,"Census Tract 9656, Cullman County, Alabama",1954,0,0,0,1954,0
1400000US01043965700,01043965700,"Census Tract 9657, Cullman County, Alabama",1285,0,0,0,1285,0
1400000US01045020000,01045020000,"Census Tract 200, Dale County, Alabama",1458,806,0,806,652,0
1400000US01045020100,01045020100,"Census Tract 201, Dale County, Alabama",1749,0,0,0,1749,0
1400000US01045020200,01045020200,"Census Tract 202, Dale County, Alabama",1078,0,0,0,1078,0
1400000US01045020300,01045020300,"Census Tract 203, Dale County, Alabama",1078,154,0,154,924,0
1400000US01045020400,01045020400,"Census Tract 204, Dale County, Alabama",1067,250,0,250,817,0
1400000US01045020500,01045020500,"Census Tract 205, Dale County, Alabama",1033,856,0,856,177,0
1400000US01045020700,01045020700,"Census Tract 207, Dale County, Alabama",1731,1467,0,1467,264,0
1400000US01045020801,01045020801,"Census Tract 208.01, Dale County, Alabama",1410,1130,0,1130,280,0
1400000US01045020802,01045020802,"Census Tract 208.02, Dale County, Alabama",2087,1742,0,1742,345,0
1400000US01045021101,01045021101,"Census Tract 211.01, Dale County, Alabama",2059,1588,0,1588,471,0
1400000US01045021102,01045021102,"Census Tract 211.02, Dale County, Alabama",2413,1848,0,1848,565,0
1400000US01045021200,01045021200,"Census Tract 212, Dale County, Alabama",1237,66,0,66,1171,0
1400000US01045021300,01045021300,"Census Tract 213, Dale County, Alabama",1845,183,183,0,1662,0
1400000US01045021400,01045021400,"Census Tract 214, Dale County, Alabama",2432,968,968,0,1464,0
1400000US01047956100,01047956100,"Census Tract 9561, Dallas County, Alabama",2868,230,0,230,2638,0
1400000US01047956201,01047956201,"Census Tract 9562.01, Dallas County, Alabama",1171,167,0,167,1004,0
1400000US01047956202,01047956202,"Census Tract 9562.02, Dallas County, Alabama",1031,0,0,0,1031,0
1400000US01047956300,01047956300,"Census Tract 9563, Dallas County, Alabama",1645,1588,0,1588,57,0
1400000US01047956400,01047956400,"Census Tract 9564, Dallas County, Alabama",1415,1415,0,1415,0,0
1400000US01047956500,01047956500,"Census Tract 9565, Dallas County, Alabama",1731,1731,0,1731,0,0
1400000US01047956600,01047956600,"Census Tract 9566, Dallas County, Alabama",1753,1753,0,1753,0,0
1400000US01047956701,01047956701,"Census Tract 9567.01, Dallas County, Alabama",821,821,0,821,0,0
1400000US01047956702,01047956702,"Census Tract 9567.02, Dallas County, Alabama",796,796,0,796,0,0
1400000US01047956800,01047956800,"Census Tract 9568, Dallas County, Alabama",1258,1245,0,1245,13,0
1400000US01047956900,01047956900,"Census Tract 9569, Dallas County, Alabama",1424,0,0,0,1424,0
1400000US01047957000,01047957000,"Census Tract 9570, Dallas County, Alabama",800,0,0,0,800,0
1400000US01047957100,01047957100,"Census Tract 9571, Dallas County, Alabama",681,0,0,0,681,0
1400000US01047957200,01047957200,"Census Tract 9572, Dallas County, Alabama",796,504,0,504,292,0
1400000US01047957300,01047957300,"Census Tract 9573, Dallas County, Alabama",2018,496,0,496,1522,0
1400000US01049960100,01049960100,"Census Tract 9601, DeKalb County, Alabama",2687,0,0,0,2687,0
1400000US01049960200,01049960200,"Census Tract 9602, DeKalb County, Alabama",1648,0,0,0,1648,0
1400000US01049960300,01049960300,"Census Tract 9603, DeKalb County, Alabama",3038,0,0,0,3038,0
1400000US01049960400,01049960400,"Census Tract 9604, DeKalb County, Alabama",2814,0,0,0,2814,0
1400000US01049960500,01049960500,"Census Tract 9605, DeKalb County, Alabama",2436,0,0,0,2436,0
1400000US01049960600,01049960600,"Census Tract 9606, DeKalb County, Alabama",2809,0,0,0,2809,0
1400000US01049960700,01049960700,"Census Tract 9607, DeKalb County, Alabama",3077,0,0,0,3077,0
1400000US01049960800,01049960800,"Census Tract 9608, DeKalb County, Alabama",1772,0,0,0,1772,0
1400000US01049960900,01049960900,"Census Tract 9609, DeKalb County, Alabama",1736,372,0,372,1364,0
1400000US01049961000,01049961000,"Census Tract 9610, DeKalb County, Alabama",1806,259,0,259,1547,0
1400000US01049961100,01049961100,"Census Tract 9611, DeKalb County, Alabama",1414,769,0,769,645,0
1400000US01049961200,01049961200,"Census Tract 9612, DeKalb County, Alabama",911,75,0,75,836,0
1400000US01049961300,01049961300,"Census Tract 9613, DeKalb County, Alabama",2491,1352,0,1352,1139,0
1400000US01049961400,01049961400,"Census Tract 9614, DeKalb County, Alabama",2470,0,0,0,2470,0
1400000US01051030100,01051030100,"Census Tract 301, Elmore County, Alabama",2804,26,26,0,2778,0
1400000US01051030200,01051030200,"Census Tract 302, Elmore County, Alabama",2235,0,0,0,2235,0
1400000US01051030300,01051030300,"Census Tract 303, Elmore County, Alabama",2525,0,0,0,2525,0
1400000US01051030400,01051030400,"Census Tract 304, Elmore County, Alabama",3317,1282,0,1282,2035,0
1400000US01051030500,01051030500,"Census Tract 305, Elmore County, Alabama",1994,0,0,0,1994,0
1400000US01051030600,01051030600,"Census Tract 306, Elmore County, Alabama",2607,491,0,491,2116,0
1400000US01051030701,01051030701,"Census Tract 307.01, Elmore County, Alabama",2407,0,0,0,2407,0
1400000US01051030702,01051030702,"Census Tract 307.02, Elmore County, Alabama",1518,276,0,276,1242,0
1400000US01051030800,01051030800,"Census Tract 308, Elmore County, Alabama",2630,1782,0,1782,848,0
1400000US01051030901,01051030901,"Census Tract 309.01, Elmore County, Alabama",2225,1969,1969,0,256,0
