GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006
1400000US40013796400,40013796400,"Census Tract 7964, Bryan County, Oklahoma",922,730,0,730,192,0
1400000US40013796500,40013796500,"Census Tract 7965, Bryan County, Oklahoma",1092,598,0,598,494,0
1400000US40013796600,40013796600,"Census Tract 7966, Bryan County, Oklahoma",2681,0,0,0,2681,0
1400000US40015161600,40015161600,"Census Tract 1616, Caddo County, Oklahoma",2212,0,0,0,2212,0
1400000US40015161700,40015161700,"Census Tract 1617, Caddo County, Oklahoma",862,0,0,0,862,0
1400000US40015161800,40015161800,"Census Tract 1618, Caddo County, Oklahoma",1981,0,0,0,1981,0
1400000US40015161900,40015161900,"Census Tract 1619, Caddo County, Oklahoma",847,0,0,0,847,0
1400000US40015162000,40015162000,"Census Tract 1620, Caddo County, Oklahoma",1581,0,0,0,1581,0
1400000US40015162100,40015162100,"Census Tract 1621, Caddo County, Oklahoma",3064,2482,0,2482,582,0
1400000US40015162200,40015162200,"Census Tract 1622, Caddo County, Oklahoma",1248,0,0,0,1248,0
1400000US40015162300,40015162300,"Census Tract 1623, Caddo County, Oklahoma",1346,0,0,0,1346,0
1400000US40017300100,40017300100,"Census Tract 3001, Canadian County, Oklahoma",1481,0,0,0,1481,0
1400000US40017300201,40017300201,"Census Tract 3002.01, Canadian County, Oklahoma",1876,0,0,0,1876,0
1400000US40017300202,40017300202,"Census Tract 3002.02, Canadian County, Oklahoma",1774,413,0,413,1361,0
1400000US40017300300,40017300300,"Census Tract 3003, Canadian County, Oklahoma",1396,1396,0,1396,0,0
1400000US40017300400,40017300400,"Census Tract 3004, Canadian County, Oklahoma",543,543,0,543,0,0
1400000US40017300500,40017300500,"Census Tract 3005, Canadian County, Oklahoma",1470,1470,0,1470,0,0
1400000US40017300600,40017300600,"Census Tract 3006, Canadian County, Oklahoma",1434,1434,0,1434,0,0
1400000US40017300700,40017300700,"Census Tract 3007, Canadian County, Oklahoma",1739,710,0,710,1029,0
1400000US40017300801,40017300801,"Census Tract 3008.01, Canadian County, Oklahoma",3043,981,981,0,2062,0
1400000US40017300802,40017300802,"Census Tract 3008.02, Canadian County, Oklahoma",1039,1039,1039,0,0,0
1400000US40017300901,40017300901,"Census Tract 3009.01, Canadian County, Oklahoma",2363,2311,2311,0,52,0
1400000US40017300902,40017300902,"Census Tract 3009.02, Canadian County, Oklahoma",945,945,945,0,0,0
1400000US40017300904,40017300904,"Census Tract 3009.04, Canadian County, Oklahoma",1427,1427,1427,0,0,0
1400000US40017300905,40017300905,"Census Tract 3009.05, Canadian County, Oklahoma",1556,1556,1556,0,0,0
1400000US40017301001,40017301001,"Census Tract 3010.01, Canadian County, Oklahoma",36,36,36,0,0,0
1400000US40017301003,40017301003,"Census Tract 3010.03, Canadian County, Oklahoma",2478,2478,2478,0,0,0
1400000US40017301006,40017301006,"Census Tract 3010.06, Canadian County, Oklahoma",1176,1176,1176,0,0,0
1400000US40017301007,40017301007,"Census Tract 3010.07, Canadian County, Oklahoma",2039,2039,2039,0,0,0
1400000US40017301008,40017301008,"Census Tract 3010.08, Canadian County, Oklahoma",2091,1977,1977,0,114,0
1400000US40017301009,40017301009,"Census Tract 3010.09, Canadian County, Oklahoma",1344,994,994,0,350,0
1400000US40017301100,40017301100,"Census Tract 3011, Canadian County, Oklahoma",2440,2440,2440,0,0,0
1400000US40017301201,40017301201,"Census Tract 3012.01, Canadian County, Oklahoma",1806,1806,1806,0,0,0
1400000US40017301202,40017301202,"Census Tract 3012.02, Canadian County, Oklahoma",1014,1014,1014,0,0,0
1400000US40017301300,40017301300,"Census Tract 3013, Canadian County, Oklahoma",1731,610,610,0,1121,0
1400000US40017301406,40017301406,"Census Tract 3014.06, Canadian County, Oklahoma",1933,1919,1919,0,14,0
1400000US40017301407,40017301407,"Census Tract 3014.07, Canadian County, Oklahoma",1967,1830,1830,0,137,0
1400000US40017301408,40017301408,"Census Tract 3014.08, Canadian County, Oklahoma",718,0,0,0,718,0
1400000US40017301409,40017301409,"Census Tract 3014.09, Canadian County, Oklahoma",1025,1025,1025,0,0,0
1400000US40017301410,40017301410,"Census Tract 3014.10, Canadian County, Oklahoma",1926,1926,1926,0,0,0
1400000US40019892100,40019892100,"Census Tract 8921, Carter County, Oklahoma",1322,0,0,0,1322,0
1400000US40019892200,40019892200,"Census Tract 8922, Carter County, Oklahoma",663,0,0,0,663,0
1400000US40019892300,40019892300,"Census Tract 8923, Carter County, Oklahoma",1439,0,0,0,1439,0
1400000US40019892400,40019892400,"Census Tract 8924, Carter County, Oklahoma",1496,0,0,0,1496,0
1400000US40019892500,40019892500,"Census Tract 8925, Carter County, Oklahoma",3714,0,0,0,3714,0
1400000US40019892600,40019892600,"Census Tract 8926, Carter County, Oklahoma",2971,2456,0,2456,515,0
1400000US40019892700,40019892700,"Census Tract 8927, Carter County, Oklahoma",1933,60,0,60,1873,0
1400000US40019892800,40019892800,"Census Tract 8928, Carter County, Oklahoma",2143,1861,0,1861,282,0
1400000US40019892900,40019892900,"Census Tract 8929, Carter County, Oklahoma",1199,1199,0,1199,0,0
1400000US40019893000,40019893000,"Census Tract 8930, Carter County, Oklahoma",2964,2686,0,2686,278,0
1400000US40019893100,40019893100,"Census Tract 8931, Carter County, Oklahoma",1304,1304,0,1304,0,0
1400000US40021977600,40021977600,"Census Tract 9776, Cherokee County, Oklahoma",2142,29,0,29,2113,0
1400000US40021977700,40021977700,"Census Tract 9777, Cherokee County, Oklahoma",2780,100,0,100,2680,0
1400000US40021977800,40021977800,"Census Tract 9778, Cherokee County, Oklahoma",2424,820,0,820,1604,0
1400000US40021977900,40021977900,"Census Tract 9779, Cherokee County, Oklahoma",3024,2498,0,2498,526,0
1400000US40021978000,40021978000,"Census Tract 9780, Cherokee County, Oklahoma",1975,1900,0,1900,75,0
1400000US40021978100,40021978100,"Census Tract 9781, Cherokee County, Oklahoma",2423,2329,0,2329,94,0
1400000US40021978201,40021978201,"Census Tract 9782.01, Cherokee County, Oklahoma",1201,0,0,0,1201,0
1400000US40021978202,40021978202,"Census Tract 9782.02, Cherokee County, Oklahoma",2350,0,0,0,2350,0
1400000US40021978300,40021978300,"Census Tract 9783, Cherokee County, Oklahoma",3136,315,0,315,2821,0
1400000US40023966900,40023966900,"Census Tract 9669, Choctaw County, Oklahoma",1401,0,0,0,1401,0
1400000US40023967000,40023967000,"Census Tract 9670, Choctaw County, Oklahoma",1478,0,0,0,1478,0
1400000US40023967100,40023967100,"Census Tract 9671, Choctaw County, Oklahoma",1837,1471,0,1471,366,0
1400000US40023967200,40023967200,"Census Tract 9672, Choctaw County, Oklahoma",1177,1007,0,1007,170,0
1400000US40023967300,40023967300,"Census Tract 9673, Choctaw County, Oklahoma",1628,0,0,0,1628,0
1400000US40025950100,40025950100,"Census Tract 9501, Cimarron County, Oklahoma",807,0,0,0,807,0
1400000US40025950300,40025950300,"Census Tract 9503, Cimarron County, Oklahoma",780,0,0,0,780,0
1400000US40027200100,40027200100,"Census Tract 2001, Cleveland County, Oklahoma",152,152,152,0,0,0
1400000US40027200200,40027200200,"Census Tract 2002, Cleveland County, Oklahoma",911,911,911,0,0,0
1400000US40027200300,40027200300,"Census Tract 2003, Cleveland County, Oklahoma",1524,1524,1524,0,0,0
1400000US40027200400,40027200400,"Census Tract 2004, Cleveland County, Oklahoma",955,955,955,0,0,0
1400000US40027200500,40027200500,"Census Tract 2005, Cleveland County, Oklahoma",2093,2093,2093,0,0,0
1400000US40027200601,40027200601,"Census Tract 2006.01, Cleveland County, Oklahoma",3065,3065,3065,0,0,0
1400000US40027200602,40027200602,"Census Tract 2006.02, Cleveland County, Oklahoma",1762,1762,1762,0,0,0
1400000US40027200700,40027200700,"Census Tract 2007, Cleveland County, Oklahoma",41,41,41,0,0,0
1400000US40027200800,40027200800,"Census Tract 2008, Cleveland County, Oklahoma",2677,2677,2677,0,0,0
1400000US40027200900,40027200900,"Census Tract 2009, Cleveland County, Oklahoma",1841,1841,1841,0,0,0
1400000US40027201000,40027201000,"Census Tract 2010, Cleveland County, Oklahoma",2828,2828,2828,0,0,0
1400000US40027201101,40027201101,"Census Tract 2011.01, Cleveland County, Oklahoma",2915,2915,2915,0,0,0
1400000US40027201102,40027201102,"Census Tract 2011.02, Cleveland County, Oklahoma",1257,1257,1257,0,0,0
1400000US40027201201,40027201201,"Census Tract 2012.01, Cleveland County, Oklahoma",1031,1031,1031,0,0,0
1400000US40027201202,40027201202,"Census Tract 2012.02, Cleveland County, Oklahoma",136,136,136,0,0,0
1400000US40027201203,40027201203,"Census Tract 2012.03, Cleveland County, Oklahoma",2359,2282,2282,0,77,0
1400000US40027201301,40027201301,"Census Tract 2013.01, Cleveland County, Oklahoma",3590,3590,3590,0,0,0
1400000US40027201403,40027201403,"Census Tract 2014.03, Cleveland County, Oklahoma",2015,1761,1761,0,254,0
1400000US40027201404,40027201404,"Census Tract 2014.04, Cleveland County, Oklahoma",1038,726,726,0,312,0
1400000US40027201405,40027201405,"Census Tract 2014.05, Cleveland County, Oklahoma",2156,1932,1932,0,224,0
1400000US40027201505,40027201505,"Census Tract 2015.05, Cleveland County, Oklahoma",2418,2418,2418,0,0,0
1400000US40027201507,40027201507,"Census Tract 2015.07, Cleveland County, Oklahoma",2976,2976,2976,0,0,0
1400000US40027201508,40027201508,"Census Tract 2015.08, Cleveland County, Oklahoma",1463,1463,1463,0,0,0
1400000US40027201509,40027201509,"Census Tract 2015.09, Cleveland County, Oklahoma",927,761,761,0,166,0
1400000US40027201510,40027201510,"Census Tract 2015.10, Cleveland County, Oklahoma",2384,1912,1912,0,472,0
1400000US40027201602,40027201602,"Census Tract 2016.02, Cleveland County, Oklahoma",1055,1055,1055,0,0,0
1400000US40027201603,40027201603,"Census Tract 2016.03, Cleveland County, Oklahoma",1586,1586,1586,0,0,0
1400000US40027201604,40027201604,"Census Tract 2016.04, Cleveland County, Oklahoma",1444,1444,1444,0,0,0
1400000US40027201607,40027201607,"Census Tract 2016.07, Cleveland County, Oklahoma",1906,1656,1656,0,250,0
1400000US40027201609,40027201609,"Census Tract 2016.09, Cleveland County, Oklahoma",1522,1522,1522,0,0,0
1400000US40027201610,40027201610,"Census Tract 2016.10, Cleveland County, Oklahoma",1227,1121,1121,0,106,0
1400000US40027201611,40027201611,"Census Tract 2016.11, Cleveland County, Oklahoma",833,833,833,0,0,0
1400000US40027201612,40027201612,"Census Tract 2016.12, Cleveland County, Oklahoma",2205,2205,2205,0,0,0
1400000US40027201700,40027201700,"Census Tract 2017, Cleveland County, Oklahoma",645,0,0,0,645,0
1400000US40027201801,40027201801,"Census Tract 2018.01, Cleveland County, Oklahoma",1540,1540,1540,0,0,0
1400000US40027201802,40027201802,"Census Tract 2018.02, Cleveland County, Oklahoma",1791,1791,1791,0,0,0
1400000US40027201902,40027201902,"Census Tract 2019.02, Cleveland County, Oklahoma",1721,1721,1721,0,0,0
1400000US40027201903,40027201903,"Census Tract 2019.03, Cleveland County, Oklahoma",1244,1244,1244,0,0,0
1400000US40027201904,40027201904,"Census Tract 2019.04, Cleveland County, Oklahoma",1807,1807,1807,0,0,0
1400000US40027202002,40027202002,"Census Tract 2020.02, Cleveland County, Oklahoma",2308,2308,2308,0,0,0
1400000US40027202004,40027202004,"Census Tract 2020.04, Cleveland County, Oklahoma",1401,1401,1401,0,0,0
1400000US40027202005,40027202005,"Census Tract 2020.05, Cleveland County, Oklahoma",2329,2329,2329,0,0,0
1400000US40027202006,40027202006,"Census Tract 2020.06, Cleveland County, Oklahoma",1533,1533,1533,0,0,0
1400000US40027202007,40027202007,"Census Tract 2020.07, Cleveland County, Oklahoma",1334,1227,1227,0,107,0
1400000US40027202008,40027202008,"Census Tract 2020.08, Cleveland County, Oklahoma",1522,1522,1522,0,0,0
1400000US40027202102,40027202102,"Census Tract 2021.02, Cleveland County, Oklahoma",1160,1160,1160,0,0,0
1400000US40027202104,40027202104,"Census Tract 2021.04, Cleveland County, Oklahoma",901,901,901,0,0,0
1400000US40027202105,40027202105,"Census Tract 2021.05, Cleveland County, Oklahoma",1588,1588,1588,0,0,0
1400000US40027202106,40027202106,"Census Tract 2021.06, Cleveland County, Oklahoma",2209,2209,2209,0,0,0
1400000US40027202107,40027202107,"Census Tract 2021.07, Cleveland County, Oklahoma",831,831,831,0,0,0
1400000US40027202201,40027202201,"Census Tract 2022.01, Cleveland County, Oklahoma",1188,905,905,0,283,0
1400000US40027202203,40027202203,"Census Tract 2022.03, Cleveland County, Oklahoma",1417,1417,1417,0,0,0
1400000US40027202205,40027202205,"Census Tract 2022.05, Cleveland County, Oklahoma",2427,2427,2427,0,0,0
1400000US40027202206,40027202206,"Census Tract 2022.06, Cleveland County, Oklahoma",1268,1268,1268,0,0,0
1400000US40027202301,40027202301,"Census Tract 2023.01, Cleveland County, Oklahoma",2088,247,247,0,1841,0
1400000US40027202302,40027202302,"Census Tract 2023.02, Cleveland County, Oklahoma",2313,0,0,0,2313,0
1400000US40027202402,40027202402,"Census Tract 2024.02, Cleveland County, Oklahoma",2510,0,0,0,2510,0
1400000US40027202403,40027202403,"Census Tract 2024.03, Cleveland County, Oklahoma",2132,0,0,0,2132,0
1400000US40027202404,40027202404,"Census Tract 2024.04, Cleveland County, Oklahoma",1735,0,0,0,1735,0
1400000US40027202405,40027202405,"Census Tract 2024.05, Cleveland County, Oklahoma",1727,0,0,0,1727,0
1400000US40027202500,40027202500,"Census Tract 2025, Cleveland County, Oklahoma",2754,2056,2056,0,698,0
1400000US40027202600,40027202600,"Census Tract 2026, Cleveland County, Oklahoma",1106,842,0,842,264,0
1400000US40029388100,40029388100,"Census Tract 3881, Coal County, Oklahoma",1913,0,0,0,1913,0
1400000US40029388200,40029388200,"Census Tract 3882, Coal County, Oklahoma",897,0,0,0,897,0
1400000US40031000100,40031000100,"Census Tract 1, Comanche County, Oklahoma",1969,1969,1969,0,0,0
1400000US40031000200,40031000200,"Census Tract 2, Comanche County, Oklahoma",1347,1347,1347,0,0,0
1400000US40031000300,40031000300,"Census Tract 3, Comanche County, Oklahoma",2563,2563,2563,0,0,0
1400000US40031000401,40031000401,"Census Tract 4.01, Comanche County, Oklahoma",2906,2906,2906,0,0,0
1400000US40031000402,40031000402,"Census Tract 4.02, Comanche County, Oklahoma",1845,1845,1845,0,0,0
1400000US40031000403,40031000403,"Census Tract 4.03, Comanche County, Oklahoma",2066,1982,1982,0,84,0
1400000US40031000501,40031000501,"Census Tract 5.01, Comanche County, Oklahoma",3354,3354,3354,0,0,0
1400000US40031000502,40031000502,"Census Tract 5.02, Comanche County, Oklahoma",2875,2596,2596,0,279,0
1400000US40031000600,40031000600,"Census Tract 6, Comanche County, Oklahoma",1119,1119,1119,0,0,0
1400000US40031000700,40031000700,"Census Tract 7, Comanche County, Oklahoma",1324,1324,1324,0,0,0
1400000US40031000800,40031000800,"Census Tract 8, Comanche County, Oklahoma",1255,1255,1255,0,0,0
1400000US40031000900,40031000900,"Census Tract 9, Comanche County, Oklahoma",935,935,935,0,0,0
1400000US40031001000,40031001000,"Census Tract 10, Comanche County, Oklahoma",1087,1087,1087,0,0,0
1400000US40031001100,40031001100,"Census Tract 11, Comanche County, Oklahoma",1042,1042,1042,0,0,0
1400000US40031001400,40031001400,"Census Tract 14, Comanche County, Oklahoma",543,543,543,0,0,0
1400000US40031001500,40031001500,"Census Tract 15, Comanche County, Oklahoma",1363,1363,1363,0,0,0
1400000US40031001600,40031001600,"Census Tract 16, Comanche County, Oklahoma",1021,1021,1021,0,0,0
1400000US40031001700,40031001700,"Census Tract 17, Comanche County, Oklahoma",1430,1430,1430,0,0,0
1400000US40031001901,40031001901,"Census Tract 19.01, Comanche County, Oklahoma",750,750,750,0,0,0
1400000US40031001902,40031001902,"Census Tract 19.02, Comanche County, Oklahoma",822,754,754,0,68,0
1400000US40031002001,40031002001,"Census Tract 20.01, Comanche County, Oklahoma",2007,1820,1820,0,187,0
1400000US40031002003,40031002003,"Census Tract 20.03, Comanche County, Oklahoma",853,0,0,0,853,0
1400000US40031002004,40031002004,"Census Tract 20.04, Comanche County, Oklahoma",1549,1277,1277,0,272,0
1400000US40031002005,40031002005,"Census Tract 20.05, Comanche County, Oklahoma",1510,1411,1411,0,99,0
1400000US40031002100,40031002100,"Census Tract 21, Comanche County, Oklahoma",2899,0,0,0,2899,0
1400000US40031002200,40031002200,"Census Tract 22, Comanche County, Oklahoma",2739,0,0,0,2739,0
1400000US40031002301,40031002301,"Census Tract 23.01, Comanche County, Oklahoma",2274,377,377,0,1897,0
1400000US40031002302,40031002302,"Census Tract 23.02, Comanche County, Oklahoma",1999,1060,0,1060,939,0
1400000US40031002401,40031002401,"Census Tract 24.01, Comanche County, Oklahoma",27,0,0,0,27,0
1400000US40031002403,40031002403,"Census Tract 24.03, Comanche County, Oklahoma",518,518,518,0,0,0
1400000US40031002404,40031002404,"Census Tract 24.04, Comanche County, Oklahoma",957,917,917,0,40,0
1400000US40031002500,40031002500,"Census Tract 25, Comanche County, Oklahoma",1791,1791,1791,0,0,0
1400000US40033871100,40033871100,"Census Tract 8711, Cotton County, Oklahoma",1772,1192,0,1192,580,0
1400000US40033871200,40033871200,"Census Tract 8712, Cotton County, Oklahoma",1244,0,0,0,1244,0
1400000US40035373100,40035373100,"Census Tract 3731, Craig County, Oklahoma",1433,0,0,0,1433,0
1400000US40035373200,40035373200,"Census Tract 3732, Craig County, Oklahoma",1239,37,0,37,1202,0
1400000US40035373300,40035373300,"Census Tract 3733, Craig County, Oklahoma",1702,1420,0,1420,282,0
1400000US40035373400,40035373400,"Census Tract 3734, Craig County, Oklahoma",1268,1168,0,1168,100,0
1400000US40035373500,40035373500,"Census Tract 3735, Craig County, Oklahoma",1107,0,0,0,1107,0
1400000US40037020101,40037020101,"Census Tract 201.01, Creek County, Oklahoma",767,767,767,0,0,0
1400000US40037020102,40037020102,"Census Tract 201.02, Creek County, Oklahoma",504,243,243,0,261,0
1400000US40037020103,40037020103,"Census Tract 201.03, Creek County, Oklahoma",1201,1058,1058,0,143,0
1400000US40037020601,40037020601,"Census Tract 206.01, Creek County, Oklahoma",2259,951,951,0,1308,0
1400000US40037020602,40037020602,"Census Tract 206.02, Creek County, Oklahoma",1417,1417,1417,0,0,0
1400000US40037020702,40037020702,"Census Tract 207.02, Creek County, Oklahoma",1551,0,0,0,1551,0
1400000US40037020704,40037020704,"Census Tract 207.04, Creek County, Oklahoma",766,0,0,0,766,0
1400000US40037020705,40037020705,"Census Tract 207.05, Creek County, Oklahoma",1197,0,0,0,1197,0
1400000US40037020706,40037020706,"Census Tract 207.06, Creek County, Oklahoma",2226,1306,0,1306,920,0
1400000US40037020707,40037020707,"Census Tract 207.07, Creek County, Oklahoma",822,0,0,0,822,0
1400000US40037020800,40037020800,"Census Tract 208, Creek County, Oklahoma",1632,0,0,0,1632,0
1400000US40037020900,40037020900,"Census Tract 209, Creek County, Oklahoma",1361,779,0,779,582,0
1400000US40037021000,40037021000,"Census Tract 210, Creek County, Oklahoma",1735,1221,0,1221,514,0
1400000US40037021101,40037021101,"Census Tract 211.01, Creek County, Oklahoma",1390,0,0,0,1390,0
1400000US40037021102,40037021102,"Census Tract 211.02, Creek County, Oklahoma",1486,0,0,0,1486,0
1400000US40037021201,40037021201,"Census Tract 212.01, Creek County, Oklahoma",755,282,282,0,473,0
1400000US40037021202,40037021202,"Census Tract 212.02, Creek County, Oklahoma",1665,572,572,0,1093,0
1400000US40037021300,40037021300,"Census Tract 213, Creek County, Oklahoma",1070,1070,1070,0,0,0
1400000US40037021400,40037021400,"Census Tract 214, Creek County, Oklahoma",2583,2456,2456,0,127,0
1400000US40037021500,40037021500,"Census Tract 215, Creek County, Oklahoma",2193,676,676,0,1517,0
1400000US40037021600,40037021600,"Census Tract 216, Creek County, Oklahoma",1181,1094,1094,0,87,0
1400000US40039950800,40039950800,"Census Tract 9508, Custer County, Oklahoma",1579,1333,0,1333,246,0
1400000US40039960400,40039960400,"Census Tract 9604, Custer County, Oklahoma",3095,2173,0,2173,922,0
1400000US40039960600,40039960600,"Census Tract 9606, Custer County, Oklahoma",2311,2020,0,2020,291,0
1400000US40039960700,40039960700,"Census Tract 9607, Custer County, Oklahoma",3425,2750,0,2750,675,0
1400000US40039961000,40039961000,"Census Tract 9610, Custer County, Oklahoma",1794,0,0,0,1794,0
1400000US40041375601,40041375601,"Census Tract 3756.01, Delaware County, Oklahoma",1832,577,0,577,1255,0
1400000US40041375602,40041375602,"Census Tract 3756.02, Delaware County, Oklahoma",2063,0,0,0,2063,0
1400000US40041375700,40041375700,"Census Tract 3757, Delaware County, Oklahoma",4115,3455,0,3455,660,0
1400000US40041375801,40041375801,"Census Tract 3758.01, Delaware County, Oklahoma",3348,0,0,0,3348,0
1400000US40041375802,40041375802,"Census Tract 3758.02, Delaware County, Oklahoma",2940,0,0,0,2940,0
1400000US40041375900,40041375900,"Census Tract 3759, Delaware County, Oklahoma",3486,0,0,0,3486,0
1400000US40041376000,40041376000,"Census Tract 3760, Delaware County, Oklahoma",2350,0,0,0,2350,0
1400000US40041376100,40041376100,"Census Tract 3761, Delaware County, Oklahoma",1984,0,0,0,1984,0
1400000US40041976200,40041976200,"Census Tract 9762, Delaware County, Oklahoma",2700,281,0,281,2419,0
1400000US40043959100,40043959100,"Census Tract 9591, Dewey County, Oklahoma",962,0,0,0,962,0
1400000US40043959200,40043959200,"Census Tract 9592, Dewey County, Oklahoma",734,0,0,0,734,0
1400000US40043959300,40043959300,"Census Tract 9593, Dewey County, Oklahoma",749,0,0,0,749,0
1400000US40045952600,40045952600,"Census Tract 9526, Ellis County, Oklahoma",1569,0,0,0,1569,0
1400000US40045952800,40045952800,"Census Tract 9528, Ellis County, Oklahoma",716,0,0,0,716,0
1400000US40047000100,40047000100,"Census Tract 1, Garfield County, Oklahoma",2699,2699,0,2699,0,0
1400000US40047000200,40047000200,"Census Tract 2, Garfield County, Oklahoma",1029,913,0,913,116,0
1400000US40047000600,40047000600,"Census Tract 6, Garfield County, Oklahoma",2836,2749,0,2749,87,0
1400000US40047000700,40047000700,"Census Tract 7, Garfield County, Oklahoma",2770,2770,0,2770,0,0
1400000US40047001100,40047001100,"Census Tract 11, Garfield County, Oklahoma",1487,0,0,0,1487,0
1400000US40047001200,40047001200,"Census Tract 12, Garfield County, Oklahoma",1770,0,0,0,1770,0
1400000US40047001300,40047001300,"Census Tract 13, Garfield County, Oklahoma",3518,3515,0,3515,3,0
1400000US40047001401,40047001401,"Census Tract 14.01, Garfield County, Oklahoma",1626,1626,0,1626,0,0
1400000US40047001402,40047001402,"Census Tract 14.02, Garfield County, Oklahoma",2098,2098,0,2098,0,0
1400000US40047001500,40047001500,"Census Tract 15, Garfield County, Oklahoma",2649,2102,0,2102,547,0
1400000US40047001601,40047001601,"Census Tract 16.01, Garfield County, Oklahoma",2641,1315,0,1315,1326,0
1400000US40047001602,40047001602,"Census Tract 16.02, Garfield County, Oklahoma",1708,1288,0,1288,420,0
1400000US40049681100,40049681100,"Census Tract 6811, Garvin County, Oklahoma",1475,0,0,0,1475,0
1400000US40049681200,40049681200,"Census Tract 6812, Garvin County, Oklahoma",1543,136,0,136,1407,0
1400000US40049681300,40049681300,"Census Tract 6813, Garvin County, Oklahoma",1507,1410,0,1410,97,0
1400000US40049681400,40049681400,"Census Tract 6814, Garvin County, Oklahoma",2330,1346,0,1346,984,0
1400000US40049681500,40049681500,"Census Tract 6815, Garvin County, Oklahoma",1269,0,0,0,1269,0
1400000US40049681600,40049681600,"Census Tract 6816, Garvin County, Oklahoma",970,0,0,0,970,0
1400000US40049681700,40049681700,"Census Tract 6817, Garvin County, Oklahoma",824,0,0,0,824,0
1400000US40049681800,40049681800,"Census Tract 6818, Garvin County, Oklahoma",1441,1376,0,1376,65,0
1400000US40049681900,40049681900,"Census Tract 6819, Garvin County, Oklahoma",1468,0,0,0,1468,0
1400000US40051000100,40051000100,"Census Tract 1, Grady County, Oklahoma",666,618,0,618,48,0
1400000US40051000400,40051000400,"Census Tract 4, Grady County, Oklahoma",1512,1512,0,1512,0,0
1400000US40051000500,40051000500,"Census Tract 5, Grady County, Oklahoma",3029,2919,0,2919,110,0
1400000US40051000600,40051000600,"Census Tract 6, Grady County, Oklahoma",2194,465,0,465,1729,0
